Region,Division_IPC,Fecha,Valor_IPC
Noroeste,Salud,2020-04-01,2.2
Noroeste,Transporte,2020-04-01,1.8
Noroeste,Comunicación,2020-04-01,-4.3
Noroeste,Recreación y cultura,2020-04-01,2.6
Noroeste,Educación,2020-04-01,0.7
Noroeste,Restaurantes y hoteles,2020-04-01,2.6
Noroeste,Bienes y servicios varios,2020-04-01,0.1
Noreste,Nivel general,2020-04-01,2.1
Noreste,Alimentos y bebidas no alcohólicas,2020-04-01,3.6
Noreste,Bebidas alcohólicas y tabaco,2020-04-01,2.2
Noreste,Prendas de vestir y calzado,2020-04-01,2.1
Noreste,"Vivienda, agua, electricidad, gas y otros combustibles",2020-04-01,1.4
Noreste,Equipamiento y mantenimiento del hogar,2020-04-01,2.2
Noreste,Salud,2020-04-01,2.4
Noreste,Transporte,2020-04-01,0.5
Noreste,Comunicación,2020-04-01,-4.7
Noreste,Recreación y cultura,2020-04-01,2.2
Noreste,Educación,2020-04-01,-0.5
Noreste,Restaurantes y hoteles,2020-04-01,2.1
Noreste,Bienes y servicios varios,2020-04-01,1.1
Cuyo,Nivel general,2020-04-01,1.3
Cuyo,Alimentos y bebidas no alcohólicas,2020-04-01,3.4
Cuyo,Bebidas alcohólicas y tabaco,2020-04-01,1.5
Cuyo,Prendas de vestir y calzado,2020-04-01,1.3
Cuyo,"Vivienda, agua, electricidad, gas y otros combustibles",2020-04-01,-1.2
Cuyo,Equipamiento y mantenimiento del hogar,2020-04-01,1.3
Cuyo,Salud,2020-04-01,1.9
Cuyo,Transporte,2020-04-01,-0.9
Cuyo,Comunicación,2020-04-01,-4.5
Cuyo,Recreación y cultura,2020-04-01,1.5
Cuyo,Educación,2020-04-01,3.0
Cuyo,Restaurantes y hoteles,2020-04-01,1.3
Cuyo,Bienes y servicios varios,2020-04-01,0.5
Patagonia,Nivel general,2020-04-01,0.6
Patagonia,Alimentos y bebidas no alcohólicas,2020-04-01,0.4
Patagonia,Bebidas alcohólicas y tabaco,2020-04-01,1.8
Patagonia,Prendas de vestir y calzado,2020-04-01,0.6
Patagonia,"Vivienda, agua, electricidad, gas y otros combustibles",2020-04-01,0.2
Patagonia,Equipamiento y mantenimiento del hogar,2020-04-01,0.2
Patagonia,Salud,2020-04-01,2.1
Patagonia,Transporte,2020-04-01,1.3
Patagonia,Comunicación,2020-04-01,-4.3
Patagonia,Recreación y cultura,2020-04-01,2.6
Patagonia,Educación,2020-04-01,0.0
Patagonia,Restaurantes y hoteles,2020-04-01,0.6
Patagonia,Bienes y servicios varios,2020-04-01,-0.6
Nacional,Nivel general,2020-05-01,1.5
Nacional,Alimentos y bebidas no alcohólicas,2020-05-01,0.7
Nacional,Bebidas alcohólicas y tabaco,2020-05-01,0.1
Nacional,Prendas de vestir y calzado,2020-05-01,7.5
Nacional,"Vivienda, agua, electricidad, gas y otros combustibles",2020-05-01,0.1
Nacional,Equipamiento y mantenimiento del hogar,2020-05-01,2.8
Nacional,Salud,2020-05-01,1.1
Nacional,Transporte,2020-05-01,1.1
Nacional,Comunicación,2020-05-01,0.3
Nacional,Recreación y cultura,2020-05-01,2.5
Nacional,Educación,2020-05-01,-0.4
Nacional,Restaurantes y hoteles,2020-05-01,1.5
Nacional,Bienes y servicios varios,2020-05-01,1.9
GBA,Nivel general,2020-05-01,1.5
GBA,Alimentos y bebidas no alcohólicas,2020-05-01,0.3
GBA,Bebidas alcohólicas y tabaco,2020-05-01,0.0
GBA,Prendas de vestir y calzado,2020-05-01,10.1
GBA,"Vivienda, agua, electricidad, gas y otros combustibles",2020-05-01,0.3
GBA,Equipamiento y mantenimiento del hogar,2020-05-01,2.9
GBA,Salud,2020-05-01,0.8
GBA,Transporte,2020-05-01,0.2
GBA,Comunicación,2020-05-01,0.5
GBA,Recreación y cultura,2020-05-01,3.2
GBA,Educación,2020-05-01,-2.0
GBA,Restaurantes y hoteles,2020-05-01,1.5
GBA,Bienes y servicios varios,2020-05-01,2.4
Pampeana,Nivel general,2020-05-01,1.6
Pampeana,Alimentos y bebidas no alcohólicas,2020-05-01,1.2
Pampeana,Bebidas alcohólicas y tabaco,2020-05-01,0.2
Pampeana,Prendas de vestir y calzado,2020-05-01,5.9
Pampeana,"Vivienda, agua, electricidad, gas y otros combustibles",2020-05-01,-0.2
Pampeana,Equipamiento y mantenimiento del hogar,2020-05-01,2.9
Pampeana,Salud,2020-05-01,1.0
Pampeana,Transporte,2020-05-01,2.0
Pampeana,Comunicación,2020-05-01,0.2
Pampeana,Recreación y cultura,2020-05-01,0.3
Pampeana,Educación,2020-05-01,1.6
Pampeana,Restaurantes y hoteles,2020-05-01,1.6
Pampeana,Bienes y servicios varios,2020-05-01,1.5
Noroeste,Nivel general,2020-05-01,1.7
Noroeste,Alimentos y bebidas no alcohólicas,2020-05-01,0.6
Noroeste,Bebidas alcohólicas y tabaco,2020-05-01,0.5
Noroeste,Prendas de vestir y calzado,2020-05-01,6.8
Noroeste,"Vivienda, agua, electricidad, gas y otros combustibles",2020-05-01,0.1
Noroeste,Equipamiento y mantenimiento del hogar,2020-05-01,2.6
Noroeste,Salud,2020-05-01,1.5
Noroeste,Transporte,2020-05-01,1.0
Noroeste,Comunicación,2020-05-01,0.6
Noroeste,Recreación y cultura,2020-05-01,3.1
Noroeste,Educación,2020-05-01,-0.4
Noroeste,Restaurantes y hoteles,2020-05-01,1.7
Noroeste,Bienes y servicios varios,2020-05-01,3.2
Noreste,Nivel general,2020-05-01,1.6
Noreste,Alimentos y bebidas no alcohólicas,2020-05-01,0.4
Noreste,Bebidas alcohólicas y tabaco,2020-05-01,-0.9
Noreste,Prendas de vestir y calzado,2020-05-01,5.1
Noreste,"Vivienda, agua, electricidad, gas y otros combustibles",2020-05-01,0.7
Noreste,Equipamiento y mantenimiento del hogar,2020-05-01,3.5
Noreste,Salud,2020-05-01,2.4
Noreste,Transporte,2020-05-01,1.5
Noreste,Comunicación,2020-05-01,0.3
Noreste,Recreación y cultura,2020-05-01,5.5
Noreste,Educación,2020-05-01,0.4
Noreste,Restaurantes y hoteles,2020-05-01,1.6
Noreste,Bienes y servicios varios,2020-05-01,1.0
Cuyo,Nivel general,2020-05-01,1.3
Cuyo,Alimentos y bebidas no alcohólicas,2020-05-01,0.8
Cuyo,Bebidas alcohólicas y tabaco,2020-05-01,0.5
Cuyo,Prendas de vestir y calzado,2020-05-01,2.4
Cuyo,"Vivienda, agua, electricidad, gas y otros combustibles",2020-05-01,0.0
Cuyo,Equipamiento y mantenimiento del hogar,2020-05-01,2.9
Cuyo,Salud,2020-05-01,0.7
Cuyo,Transporte,2020-05-01,2.0
Cuyo,Comunicación,2020-05-01,-0.2
Cuyo,Recreación y cultura,2020-05-01,3.2
Cuyo,Educación,2020-05-01,1.8
Cuyo,Restaurantes y hoteles,2020-05-01,1.3
Cuyo,Bienes y servicios varios,2020-05-01,1.3
Patagonia,Nivel general,2020-05-01,1.6
Patagonia,Alimentos y bebidas no alcohólicas,2020-05-01,1.5
Patagonia,Bebidas alcohólicas y tabaco,2020-05-01,-0.2
Patagonia,Prendas de vestir y calzado,2020-05-01,3.4
Patagonia,"Vivienda, agua, electricidad, gas y otros combustibles",2020-05-01,0.0
Patagonia,Equipamiento y mantenimiento del hogar,2020-05-01,2.0
Patagonia,Salud,2020-05-01,2.0
Patagonia,Transporte,2020-05-01,0.6
Patagonia,Comunicación,2020-05-01,0.1
Patagonia,Recreación y cultura,2020-05-01,5.8
Patagonia,Educación,2020-05-01,-0.5
Patagonia,Restaurantes y hoteles,2020-05-01,1.6
Patagonia,Bienes y servicios varios,2020-05-01,0.6
Nacional,Nivel general,2020-06-01,2.2
Nacional,Alimentos y bebidas no alcohólicas,2020-06-01,1.0
Nacional,Bebidas alcohólicas y tabaco,2020-06-01,3.8
Nacional,Prendas de vestir y calzado,2020-06-01,6.6
Nacional,"Vivienda, agua, electricidad, gas y otros combustibles",2020-06-01,0.9
Nacional,Equipamiento y mantenimiento del hogar,2020-06-01,4.1
Nacional,Salud,2020-06-01,2.2
Nacional,Transporte,2020-06-01,1.8
Nacional,Comunicación,2020-06-01,0.4
Nacional,Recreación y cultura,2020-06-01,4.2
Nacional,Educación,2020-06-01,0.4
Nacional,Restaurantes y hoteles,2020-06-01,2.2
Nacional,Bienes y servicios varios,2020-06-01,0.3
GBA,Nivel general,2020-06-01,2.0
GBA,Alimentos y bebidas no alcohólicas,2020-06-01,1.2
GBA,Bebidas alcohólicas y tabaco,2020-06-01,3.7
GBA,Prendas de vestir y calzado,2020-06-01,5.2
GBA,"Vivienda, agua, electricidad, gas y otros combustibles",2020-06-01,0.7
GBA,Equipamiento y mantenimiento del hogar,2020-06-01,4.5
GBA,Salud,2020-06-01,1.5
GBA,Transporte,2020-06-01,1.9
GBA,Comunicación,2020-06-01,0.4
GBA,Recreación y cultura,2020-06-01,5.1
GBA,Educación,2020-06-01,-0.5
GBA,Restaurantes y hoteles,2020-06-01,2.0
GBA,Bienes y servicios varios,2020-06-01,-0.5
Pampeana,Nivel general,2020-06-01,2.5
Pampeana,Alimentos y bebidas no alcohólicas,2020-06-01,0.8
Pampeana,Bebidas alcohólicas y tabaco,2020-06-01,3.7
Pampeana,Prendas de vestir y calzado,2020-06-01,8.3
Pampeana,"Vivienda, agua, electricidad, gas y otros combustibles",2020-06-01,1.2
Pampeana,Equipamiento y mantenimiento del hogar,2020-06-01,3.6
Pampeana,Salud,2020-06-01,3.1
Pampeana,Transporte,2020-06-01,2.2
Pampeana,Comunicación,2020-06-01,0.6
Pampeana,Recreación y cultura,2020-06-01,4.5
Pampeana,Educación,2020-06-01,1.2
Pampeana,Restaurantes y hoteles,2020-06-01,2.5
Pampeana,Bienes y servicios varios,2020-06-01,1.2
Noroeste,Nivel general,2020-06-01,2.2
Noroeste,Alimentos y bebidas no alcohólicas,2020-06-01,1.1
Noroeste,Bebidas alcohólicas y tabaco,2020-06-01,4.0
Noroeste,Prendas de vestir y calzado,2020-06-01,8.4
Noroeste,"Vivienda, agua, electricidad, gas y otros combustibles",2020-06-01,0.7
Noroeste,Equipamiento y mantenimiento del hogar,2020-06-01,4.1
Noroeste,Salud,2020-06-01,3.3
Noroeste,Transporte,2020-06-01,0.4
Noroeste,Comunicación,2020-06-01,-0.7
Noroeste,Recreación y cultura,2020-06-01,1.4
Noroeste,Educación,2020-06-01,4.2
Noroeste,Restaurantes y hoteles,2020-06-01,2.2
Noroeste,Bienes y servicios varios,2020-06-01,-0.7
Noreste,Nivel general,2020-06-01,2.3
Noreste,Alimentos y bebidas no alcohólicas,2020-06-01,1.6
Noreste,Bebidas alcohólicas y tabaco,2020-06-01,5.9
Noreste,Prendas de vestir y calzado,2020-06-01,3.0
Noreste,"Vivienda, agua, electricidad, gas y otros combustibles",2020-06-01,1.1
Noreste,Equipamiento y mantenimiento del hogar,2020-06-01,7.5
Noreste,Salud,2020-06-01,2.4
Noreste,Transporte,2020-06-01,0.5
Noreste,Comunicación,2020-06-01,0.9
Noreste,Recreación y cultura,2020-06-01,3.7
Noreste,Educación,2020-06-01,0.1
Noreste,Restaurantes y hoteles,2020-06-01,2.3
Noreste,Bienes y servicios varios,2020-06-01,2.0
Cuyo,Nivel general,2020-06-01,2.3
Cuyo,Alimentos y bebidas no alcohólicas,2020-06-01,1.2
Cuyo,Bebidas alcohólicas y tabaco,2020-06-01,3.8
Cuyo,Prendas de vestir y calzado,2020-06-01,10.1
Cuyo,"Vivienda, agua, electricidad, gas y otros combustibles",2020-06-01,0.7
Cuyo,Equipamiento y mantenimiento del hogar,2020-06-01,2.3
Cuyo,Salud,2020-06-01,1.6
Cuyo,Transporte,2020-06-01,1.7
Cuyo,Comunicación,2020-06-01,0.6
Cuyo,Recreación y cultura,2020-06-01,3.1
Cuyo,Educación,2020-06-01,-0.2
Cuyo,Restaurantes y hoteles,2020-06-01,2.3
Cuyo,Bienes y servicios varios,2020-06-01,0.4
Patagonia,Nivel general,2020-06-01,1.9
Patagonia,Alimentos y bebidas no alcohólicas,2020-06-01,1.1
Patagonia,Bebidas alcohólicas y tabaco,2020-06-01,3.8
Patagonia,Prendas de vestir y calzado,2020-06-01,6.5
Patagonia,"Vivienda, agua, electricidad, gas y otros combustibles",2020-06-01,1.9
Patagonia,Equipamiento y mantenimiento del hogar,2020-06-01,2.3
Patagonia,Salud,2020-06-01,1.8
Patagonia,Transporte,2020-06-01,2.0
Patagonia,Comunicación,2020-06-01,0.6
Patagonia,Recreación y cultura,2020-06-01,-0.8
Patagonia,Educación,2020-06-01,-1.5
Patagonia,Restaurantes y hoteles,2020-06-01,1.9
Patagonia,Bienes y servicios varios,2020-06-01,1.3
Nacional,Nivel general,2020-07-01,1.9
Nacional,Alimentos y bebidas no alcohólicas,2020-07-01,1.3
Nacional,Bebidas alcohólicas y tabaco,2020-07-01,1.4
Nacional,Prendas de vestir y calzado,2020-07-01,3.3
Nacional,"Vivienda, agua, electricidad, gas y otros combustibles",2020-07-01,1.0
Nacional,Equipamiento y mantenimiento del hogar,2020-07-01,3.9
Nacional,Salud,2020-07-01,2.2
Nacional,Transporte,2020-07-01,1.8
Nacional,Comunicación,2020-07-01,0.7
Nacional,Recreación y cultura,2020-07-01,3.3
Nacional,Educación,2020-07-01,0.1
Nacional,Restaurantes y hoteles,2020-07-01,1.9
Nacional,Bienes y servicios varios,2020-07-01,2.3
GBA,Nivel general,2020-07-01,1.6
GBA,Alimentos y bebidas no alcohólicas,2020-07-01,1.3
GBA,Bebidas alcohólicas y tabaco,2020-07-01,1.6
GBA,Prendas de vestir y calzado,2020-07-01,1.4
GBA,"Vivienda, agua, electricidad, gas y otros combustibles",2020-07-01,0.5
GBA,Equipamiento y mantenimiento del hogar,2020-07-01,4.4
GBA,Salud,2020-07-01,1.7
GBA,Transporte,2020-07-01,1.8
GBA,Comunicación,2020-07-01,1.9
GBA,Recreación y cultura,2020-07-01,2.2
GBA,Educación,2020-07-01,-0.5
GBA,Restaurantes y hoteles,2020-07-01,1.6
GBA,Bienes y servicios varios,2020-07-01,3.0
Pampeana,Nivel general,2020-07-01,2.1
Pampeana,Alimentos y bebidas no alcohólicas,2020-07-01,1.3
Pampeana,Bebidas alcohólicas y tabaco,2020-07-01,1.2
Pampeana,Prendas de vestir y calzado,2020-07-01,4.6
Pampeana,"Vivienda, agua, electricidad, gas y otros combustibles",2020-07-01,1.7
Pampeana,Equipamiento y mantenimiento del hogar,2020-07-01,3.2
Pampeana,Salud,2020-07-01,2.5
Pampeana,Transporte,2020-07-01,1.8
Pampeana,Comunicación,2020-07-01,-0.7
Pampeana,Recreación y cultura,2020-07-01,4.3
Pampeana,Educación,2020-07-01,0.7
Pampeana,Restaurantes y hoteles,2020-07-01,2.1
Pampeana,Bienes y servicios varios,2020-07-01,1.6
Noroeste,Nivel general,2020-07-01,1.9
Noroeste,Alimentos y bebidas no alcohólicas,2020-07-01,0.5
Noroeste,Bebidas alcohólicas y tabaco,2020-07-01,1.3
Noroeste,Prendas de vestir y calzado,2020-07-01,4.2
Noroeste,"Vivienda, agua, electricidad, gas y otros combustibles",2020-07-01,1.1
Noroeste,Equipamiento y mantenimiento del hogar,2020-07-01,3.7
Noroeste,Salud,2020-07-01,2.5
Noroeste,Transporte,2020-07-01,2.2
Noroeste,Comunicación,2020-07-01,-0.3
Noroeste,Recreación y cultura,2020-07-01,5.1
Noroeste,Educación,2020-07-01,1.6
Noroeste,Restaurantes y hoteles,2020-07-01,1.9
Noroeste,Bienes y servicios varios,2020-07-01,2.9
Noreste,Nivel general,2020-07-01,2.2
Noreste,Alimentos y bebidas no alcohólicas,2020-07-01,1.6
Noreste,Bebidas alcohólicas y tabaco,2020-07-01,0.9
Noreste,Prendas de vestir y calzado,2020-07-01,5.9
Noreste,"Vivienda, agua, electricidad, gas y otros combustibles",2020-07-01,0.8
Noreste,Equipamiento y mantenimiento del hogar,2020-07-01,2.9
Noreste,Salud,2020-07-01,2.6
Noreste,Transporte,2020-07-01,2.5
Noreste,Comunicación,2020-07-01,0.7
Noreste,Recreación y cultura,2020-07-01,2.3
Noreste,Educación,2020-07-01,0.1
Noreste,Restaurantes y hoteles,2020-07-01,2.2
Noreste,Bienes y servicios varios,2020-07-01,1.2
Cuyo,Nivel general,2020-07-01,2.3
Cuyo,Alimentos y bebidas no alcohólicas,2020-07-01,1.1
Cuyo,Bebidas alcohólicas y tabaco,2020-07-01,1.5
Cuyo,Prendas de vestir y calzado,2020-07-01,5.7
Cuyo,"Vivienda, agua, electricidad, gas y otros combustibles",2020-07-01,1.6
Cuyo,Equipamiento y mantenimiento del hogar,2020-07-01,3.7
Cuyo,Salud,2020-07-01,3.3
Cuyo,Transporte,2020-07-01,2.1
Cuyo,Comunicación,2020-07-01,2.3
Cuyo,Recreación y cultura,2020-07-01,2.0
Cuyo,Educación,2020-07-01,0.3
Cuyo,Restaurantes y hoteles,2020-07-01,2.3
Cuyo,Bienes y servicios varios,2020-07-01,2.4
Patagonia,Nivel general,2020-07-01,2.7
Patagonia,Alimentos y bebidas no alcohólicas,2020-07-01,2.0
Patagonia,Bebidas alcohólicas y tabaco,2020-07-01,1.4
Patagonia,Prendas de vestir y calzado,2020-07-01,6.0
Patagonia,"Vivienda, agua, electricidad, gas y otros combustibles",2020-07-01,1.1
Patagonia,Equipamiento y mantenimiento del hogar,2020-07-01,5.7
Patagonia,Salud,2020-07-01,2.1
Patagonia,Transporte,2020-07-01,1.4
Patagonia,Comunicación,2020-07-01,0.1
Patagonia,Recreación y cultura,2020-07-01,6.3
Patagonia,Educación,2020-07-01,0.1
Patagonia,Restaurantes y hoteles,2020-07-01,2.7
Patagonia,Bienes y servicios varios,2020-07-01,1.5
Nacional,Nivel general,2020-08-01,2.7
Nacional,Alimentos y bebidas no alcohólicas,2020-08-01,3.5
Nacional,Bebidas alcohólicas y tabaco,2020-08-01,1.3
Nacional,Prendas de vestir y calzado,2020-08-01,2.2
Nacional,"Vivienda, agua, electricidad, gas y otros combustibles",2020-08-01,2.3
Nacional,Equipamiento y mantenimiento del hogar,2020-08-01,3.5
Nacional,Salud,2020-08-01,2.4
Nacional,Transporte,2020-08-01,2.8
Nacional,Comunicación,2020-08-01,0.3
Nacional,Recreación y cultura,2020-08-01,3.3
Nacional,Educación,2020-08-01,0.8
Nacional,Restaurantes y hoteles,2020-08-01,1.9
Nacional,Bienes y servicios varios,2020-08-01,3.3
GBA,Nivel general,2020-08-01,2.8
GBA,Alimentos y bebidas no alcohólicas,2020-08-01,3.7
GBA,Bebidas alcohólicas y tabaco,2020-08-01,1.5
GBA,Prendas de vestir y calzado,2020-08-01,2.6
GBA,"Vivienda, agua, electricidad, gas y otros combustibles",2020-08-01,2.5
GBA,Equipamiento y mantenimiento del hogar,2020-08-01,3.5
GBA,Salud,2020-08-01,2.3
GBA,Transporte,2020-08-01,2.8
GBA,Comunicación,2020-08-01,0.3
GBA,Recreación y cultura,2020-08-01,3.3
GBA,Educación,2020-08-01,1.1
GBA,Restaurantes y hoteles,2020-08-01,1.6
GBA,Bienes y servicios varios,2020-08-01,5.0
Pampeana,Nivel general,2020-08-01,2.6
Pampeana,Alimentos y bebidas no alcohólicas,2020-08-01,3.4
Pampeana,Bebidas alcohólicas y tabaco,2020-08-01,1.1
Pampeana,Prendas de vestir y calzado,2020-08-01,1.9
Pampeana,"Vivienda, agua, electricidad, gas y otros combustibles",2020-08-01,2.1
Pampeana,Equipamiento y mantenimiento del hogar,2020-08-01,3.4
Pampeana,Salud,2020-08-01,2.3
Pampeana,Transporte,2020-08-01,2.7
Pampeana,Comunicación,2020-08-01,0.0
Pampeana,Recreación y cultura,2020-08-01,3.5
Pampeana,Educación,2020-08-01,0.5
Pampeana,Restaurantes y hoteles,2020-08-01,2.4
Pampeana,Bienes y servicios varios,2020-08-01,2.1
Noroeste,Nivel general,2020-08-01,2.6
Noroeste,Alimentos y bebidas no alcohólicas,2020-08-01,2.7
Noroeste,Bebidas alcohólicas y tabaco,2020-08-01,1.0
Noroeste,Prendas de vestir y calzado,2020-08-01,2.9
Noroeste,"Vivienda, agua, electricidad, gas y otros combustibles",2020-08-01,2.8
Noroeste,Equipamiento y mantenimiento del hogar,2020-08-01,2.9
Noroeste,Salud,2020-08-01,2.8
Noroeste,Transporte,2020-08-01,2.6
Noroeste,Comunicación,2020-08-01,2.3
Noroeste,Recreación y cultura,2020-08-01,2.4
Noroeste,Educación,2020-08-01,0.8
Noroeste,Restaurantes y hoteles,2020-08-01,1.9
Noroeste,Bienes y servicios varios,2020-08-01,1.8
Noreste,Nivel general,2020-08-01,2.3
Noreste,Alimentos y bebidas no alcohólicas,2020-08-01,2.9
Noreste,Bebidas alcohólicas y tabaco,2020-08-01,1.7
Noreste,Prendas de vestir y calzado,2020-08-01,-0.5
Noreste,"Vivienda, agua, electricidad, gas y otros combustibles",2020-08-01,1.3
Noreste,Equipamiento y mantenimiento del hogar,2020-08-01,3.3
Noreste,Salud,2020-08-01,2.9
Noreste,Transporte,2020-08-01,3.9
Noreste,Comunicación,2020-08-01,0.7
Noreste,Recreación y cultura,2020-08-01,1.8
Noreste,Educación,2020-08-01,1.4
Noreste,Restaurantes y hoteles,2020-08-01,1.6
Noreste,Bienes y servicios varios,2020-08-01,3.1
Cuyo,Nivel general,2020-08-01,2.7
Cuyo,Alimentos y bebidas no alcohólicas,2020-08-01,3.3
Cuyo,Bebidas alcohólicas y tabaco,2020-08-01,1.0
Cuyo,Prendas de vestir y calzado,2020-08-01,2.4
Cuyo,"Vivienda, agua, electricidad, gas y otros combustibles",2020-08-01,3.2
Cuyo,Equipamiento y mantenimiento del hogar,2020-08-01,4.0
Cuyo,Salud,2020-08-01,2.8
Cuyo,Transporte,2020-08-01,3.0
Cuyo,Comunicación,2020-08-01,-0.3
Cuyo,Recreación y cultura,2020-08-01,2.7
Cuyo,Educación,2020-08-01,-0.3
Cuyo,Restaurantes y hoteles,2020-08-01,1.4
Cuyo,Bienes y servicios varios,2020-08-01,1.2
Patagonia,Nivel general,2020-08-01,2.9
Patagonia,Alimentos y bebidas no alcohólicas,2020-08-01,3.5
Patagonia,Bebidas alcohólicas y tabaco,2020-08-01,1.1
Patagonia,Prendas de vestir y calzado,2020-08-01,2.4
Patagonia,"Vivienda, agua, electricidad, gas y otros combustibles",2020-08-01,1.4
Patagonia,Equipamiento y mantenimiento del hogar,2020-08-01,4.5
Patagonia,Salud,2020-08-01,2.2
Patagonia,Transporte,2020-08-01,3.5
Patagonia,Comunicación,2020-08-01,0.0
Patagonia,Recreación y cultura,2020-08-01,5.3
Patagonia,Educación,2020-08-01,0.0
Patagonia,Restaurantes y hoteles,2020-08-01,1.8
Patagonia,Bienes y servicios varios,2020-08-01,2.2
Nacional,Nivel general,2020-09-01,2.8
Nacional,Alimentos y bebidas no alcohólicas,2020-09-01,3.0
Nacional,Bebidas alcohólicas y tabaco,2020-09-01,4.3
Nacional,Prendas de vestir y calzado,2020-09-01,5.8
Nacional,"Vivienda, agua, electricidad, gas y otros combustibles",2020-09-01,1.5
Nacional,Equipamiento y mantenimiento del hogar,2020-09-01,2.6
Nacional,Salud,2020-09-01,3.5
Nacional,Transporte,2020-09-01,3.6
Nacional,Comunicación,2020-09-01,0.1
Nacional,Recreación y cultura,2020-09-01,1.9
Nacional,Educación,2020-09-01,0.3
Nacional,Restaurantes y hoteles,2020-09-01,1.7
Nacional,Bienes y servicios varios,2020-09-01,1.8
GBA,Nivel general,2020-09-01,2.8
GBA,Alimentos y bebidas no alcohólicas,2020-09-01,2.8
GBA,Bebidas alcohólicas y tabaco,2020-09-01,4.5
GBA,Prendas de vestir y calzado,2020-09-01,7.5
GBA,"Vivienda, agua, electricidad, gas y otros combustibles",2020-09-01,1.1
GBA,Equipamiento y mantenimiento del hogar,2020-09-01,2.9
GBA,Salud,2020-09-01,2.9
GBA,Transporte,2020-09-01,3.4
GBA,Comunicación,2020-09-01,-0.8
GBA,Recreación y cultura,2020-09-01,2.5
GBA,Educación,2020-09-01,0.2
GBA,Restaurantes y hoteles,2020-09-01,1.3
GBA,Bienes y servicios varios,2020-09-01,2.8
Pampeana,Nivel general,2020-09-01,2.9
Pampeana,Alimentos y bebidas no alcohólicas,2020-09-01,3.0
Pampeana,Bebidas alcohólicas y tabaco,2020-09-01,4.1
Pampeana,Prendas de vestir y calzado,2020-09-01,4.1
Pampeana,"Vivienda, agua, electricidad, gas y otros combustibles",2020-09-01,2.1
Pampeana,Equipamiento y mantenimiento del hogar,2020-09-01,2.3
Pampeana,Salud,2020-09-01,4.0
Pampeana,Transporte,2020-09-01,4.0
Pampeana,Comunicación,2020-09-01,1.5
Pampeana,Recreación y cultura,2020-09-01,0.9
Pampeana,Educación,2020-09-01,0.4
Pampeana,Restaurantes y hoteles,2020-09-01,2.6
Pampeana,Bienes y servicios varios,2020-09-01,1.2
Noroeste,Nivel general,2020-09-01,2.3
Noroeste,Alimentos y bebidas no alcohólicas,2020-09-01,3.1
Noroeste,Bebidas alcohólicas y tabaco,2020-09-01,4.2
Noroeste,Prendas de vestir y calzado,2020-09-01,2.8
Noroeste,"Vivienda, agua, electricidad, gas y otros combustibles",2020-09-01,0.8
Noroeste,Equipamiento y mantenimiento del hogar,2020-09-01,1.6
Noroeste,Salud,2020-09-01,3.7
Noroeste,Transporte,2020-09-01,2.4
Noroeste,Comunicación,2020-09-01,-1.0
Noroeste,Recreación y cultura,2020-09-01,2.7
Noroeste,Educación,2020-09-01,0.3
Noroeste,Restaurantes y hoteles,2020-09-01,0.2
Noroeste,Bienes y servicios varios,2020-09-01,1.3
Noreste,Nivel general,2020-09-01,3.4
Noreste,Alimentos y bebidas no alcohólicas,2020-09-01,3.6
Noreste,Bebidas alcohólicas y tabaco,2020-09-01,4.0
Noreste,Prendas de vestir y calzado,2020-09-01,5.6
Noreste,"Vivienda, agua, electricidad, gas y otros combustibles",2020-09-01,1.2
Noreste,Equipamiento y mantenimiento del hogar,2020-09-01,4.0
Noreste,Salud,2020-09-01,4.6
Noreste,Transporte,2020-09-01,2.6
Noreste,Comunicación,2020-09-01,1.4
Noreste,Recreación y cultura,2020-09-01,3.7
Noreste,Educación,2020-09-01,0.0
Noreste,Restaurantes y hoteles,2020-09-01,3.2
Noreste,Bienes y servicios varios,2020-09-01,1.2
Cuyo,Nivel general,2020-09-01,3.6
Cuyo,Alimentos y bebidas no alcohólicas,2020-09-01,3.1
Cuyo,Bebidas alcohólicas y tabaco,2020-09-01,4.3
Cuyo,Prendas de vestir y calzado,2020-09-01,9.3
Cuyo,"Vivienda, agua, electricidad, gas y otros combustibles",2020-09-01,3.3
Cuyo,Equipamiento y mantenimiento del hogar,2020-09-01,2.2
Cuyo,Salud,2020-09-01,3.6
Cuyo,Transporte,2020-09-01,4.5
Cuyo,Comunicación,2020-09-01,0.6
Cuyo,Recreación y cultura,2020-09-01,1.9
Cuyo,Educación,2020-09-01,1.1
Cuyo,Restaurantes y hoteles,2020-09-01,1.4
Cuyo,Bienes y servicios varios,2020-09-01,0.1
Patagonia,Nivel general,2020-09-01,2.3
Patagonia,Alimentos y bebidas no alcohólicas,2020-09-01,2.6
Patagonia,Bebidas alcohólicas y tabaco,2020-09-01,4.1
Patagonia,Prendas de vestir y calzado,2020-09-01,3.0
Patagonia,"Vivienda, agua, electricidad, gas y otros combustibles",2020-09-01,1.5
Patagonia,Equipamiento y mantenimiento del hogar,2020-09-01,1.8
Patagonia,Salud,2020-09-01,4.1
Patagonia,Transporte,2020-09-01,3.7
Patagonia,Comunicación,2020-09-01,0.4
Patagonia,Recreación y cultura,2020-09-01,-0.2
Patagonia,Educación,2020-09-01,-0.7
Patagonia,Restaurantes y hoteles,2020-09-01,0.5
Patagonia,Bienes y servicios varios,2020-09-01,0.9
Nacional,Nivel general,2020-10-01,3.8
